Date,Open,High,Low,Close,Volume
2/4/2004,86.79,86.86,86.48,86.77,545700
2/5/2004,86.84,87.08,86.24,86.43,971400
2/6/2004,87.14,87.45,87.03,87.38,798200
2/9/2004,87.56,87.64,87.39,87.64,272400
2/10/2004,87.48,87.55,87.04,87.15,203200
2/11/2004,87.02,88.2,86.91,87.8,1335100
2/12/2004,87.85,88,87.26,87.43,256700
2/13/2004,87.8,88.1,87.57,87.8,513600
2/17/2004,87.86,87.89,87.53,87.74,644100
2/18/2004,88.1,88.18,87.69,87.86,990900
2/19/2004,87.53,87.95,87.47,87.95,668900
2/20/2004,87.75,87.83,87.2,87.34,1009800
2/23/2004,87.39,87.88,87.32,87.88,504000
2/24/2004,88.05,88.39,87.86,88.04,940900
2/25/2004,88.22,88.36,88.03,88.18,572300
2/26/2004,87.85,87.96,87.54,87.9,399100
2/27/2004,88.22,88.78,87.96,88.66,836000
3/2/2004,88.12,88.2,87.4,87.71,676000
3/3/2004,87.39,87.64,87.11,87.55,718000
3/4/2004,87.4,87.95,87.34,87.94,421600
3/5/2004,89.77,90,89.52,89.64,2789800
3/8/2004,90.06,90.32,90,90.17,1309400
3/9/2004,90.25,90.85,90.19,90.77,829000
3/10/2004,90.52,90.93,90.48,90.71,878900
3/11/2004,91.05,91.05,90.15,90.84,1337200
3/12/2004,90.61,90.81,90.22,90.28,442100
3/15/2004,90.42,90.64,90.23,90.43,756200
3/16/2004,90.29,91.18,90.05,91.18,1384000
3/17/2004,91.47,91.48,90.9,91.03,1936500
3/18/2004,90.71,91.06,90.4,90.55,1842100
3/19/2004,90.47,90.6,90.21,90.43,366700
3/22/2004,90.59,90.98,90.59,90.98,947200
3/23/2004,90.89,91.14,90.75,91.14,562200
3/24/2004,91.16,91.23,90.92,91.09,327400
3/25/2004,90.72,90.94,90.65,90.74,514000
3/26/2004,90.48,90.6,89.6,89.78,1378600
3/29/2004,89.05,89.23,88.9,89.18,2454000
3/30/2004,89.3,89.43,89.07,89.12,1021000
3/31/2004,89.25,89.63,89.21,89.55,1647300
4/2/2004,87.13,87.13,86.41,86.71,2603700
4/5/2004,86.32,86.39,85.91,86.03,1422700
4/6/2004,86.4,86.5,86.2,86.5,1695400
4/7/2004,86.3,86.8,86.25,86.3,659600
4/8/2004,86.17,86.42,85.98,86.05,893700
4/12/2004,85.81,85.87,85.6,85.74,311700
4/13/2004,84.93,85.11,84.77,84.81,1449500
4/14/2004,83.98,84.76,83.98,84.74,2529200
4/15/2004,84.67,84.8,84.18,84.24,1184800
4/16/2004,84.68,84.87,84.41,84.56,986900
4/19/2004,84.85,84.91,84.3,84.38,682100
4/20/2004,84.27,84.43,83.61,83.61,1618700
4/21/2004,83.72,84.32,83.72,84.02,763600
4/22/2004,84.25,84.59,84.14,84.52,1024300
4/23/2004,84.11,84.34,83.75,83.95,963000
4/26/2004,84.09,84.29,84.06,84.22,515800
4/27/2004,84.4,84.55,84.08,84.5,1033400
4/28/2004,84.3,84.43,83.61,83.71,1214400
4/29/2004,83.75,84.18,83.01,83.3,2493900
4/30/2004,83.43,83.8,83.27,83.64,829900
5/4/2004,83.63,83.9,82.69,82.98,3950100
5/5/2004,83.26,83.26,82.5,82.62,2236600
5/6/2004,82.56,82.65,82.37,82.4,3161900
5/7/2004,81.45,81.5,81.1,81.32,1756400
5/10/2004,81.48,81.61,81.11,81.13,958700
5/11/2004,81.11,81.52,81.11,81.5,765400
5/12/2004,81.4,81.44,80.94,80.96,1944600
5/13/2004,80.89,80.92,80.51,80.65,1187000
5/14/2004,81.04,81.39,80.73,81.31,4086400
5/17/2004,81.9,82.07,81.68,82.03,1734500
5/18/2004,81.7,81.91,81.57,81.71,674200
5/19/2004,81.4,81.45,81.15,81.44,319200
5/20/2004,81.74,82.1,81.62,82.07,1745900
5/21/2004,82.24,82.38,81.59,81.74,1461800
5/24/2004,81.93,82.08,81.68,82,314800
5/25/2004,82.03,82.32,82.01,82.24,645300
5/26/2004,82.4,82.73,82.32,82.68,505500
5/27/2004,83.03,83.4,82.83,83.33,1122800
5/28/2004,83.02,83.5,82.75,83.1,612700
6/2/2004,82.02,82.13,81.76,81.81,906600
6/3/2004,81.8,82.05,81.59,81.98,1173600
6/4/2004,82.04,82.13,81.44,81.5,566200
6/7/2004,81.42,81.59,81.22,81.52,377200
6/8/2004,81.2,81.68,81.08,81.67,1293900
6/9/2004,81.45,81.52,81,81.32,589400
6/10/2004,81.36,81.6,81.15,81.48,335900
6/14/2004,81.2,81.26,80.76,80.83,892200
6/15/2004,81.81,82.62,81.81,82.54,1563400
6/16/2004,82.05,82.34,81.99,82.22,494700
6/17/2004,82.09,82.77,81.97,82.76,552800
6/18/2004,82.76,82.85,82.37,82.58,390900
6/21/2004,82.63,82.75,82.49,82.64,731900
6/22/2004,82.43,82.59,82.36,82.39,362700
6/23/2004,82.29,82.68,82.18,82.55,302900
6/24/2004,83.26,83.34,82.9,83.05,1087900
6/25/2004,82.92,83.15,82.87,83.13,251200
6/28/2004,82.78,82.87,82.18,82.28,573100
6/29/2004,82.4,82.84,82.17,82.8,401500
6/30/2004,83.03,83.75,82.91,83.65,1729800
7/2/2004,84.66,84.69,84.26,84.35,1293300
7/6/2004,84.57,84.59,84.14,84.21,351600
7/7/2004,84.2,84.42,84.13,84.24,303000
7/8/2004,84.3,84.54,84.23,84.29,715200
7/9/2004,84.25,84.42,84.09,84.38,2152900
7/12/2004,84.61,84.66,84.44,84.5,1297800
7/13/2004,84.2,84.27,83.95,84.25,307100
7/14/2004,84.32,84.37,84.15,84.28,241400
7/15/2004,84.29,84.38,84.17,84.37,562700
7/16/2004,84.85,85.5,84.85,85.49,2970600
7/19/2004,85.41,85.57,85.36,85.55,978300
7/20/2004,85.31,85.38,84.6,84.78,1087600
7/21/2004,84.44,84.56,84.19,84.55,662800
7/22/2004,84.58,84.85,84.58,84.67,154700
7/23/2004,84.78,84.97,84.78,84.95,209200
7/26/2004,84.84,84.84,84.46,84.55,705000
7/27/2004,84.4,84.47,83.41,83.41,961200
7/28/2004,83.22,83.53,83.04,83.42,495200
7/29/2004,83.27,83.65,83.27,83.61,519600
7/30/2004,84.07,84.63,84,84.59,578400
8/3/2004,84.49,84.83,84.4,84.71,509500
8/4/2004,84.68,85.12,84.5,84.75,481300
8/5/2004,84.88,85.09,84.86,84.99,623100
8/6/2004,86.41,86.86,86.12,86.42,1241000
8/9/2004,86.15,86.34,86.07,86.12,322100
8/10/2004,86.26,86.44,85.81,85.81,860100
8/11/2004,85.82,86.27,85.73,86.18,898400
8/12/2004,86,86.36,85.89,86.36,697500
8/13/2004,86.67,86.9,86.52,86.64,637500
8/16/2004,86.47,86.53,86.02,86.34,729400
8/17/2004,86.4,86.85,86.36,86.83,181500
8/18/2004,87.03,87.06,86.4,86.41,365100
8/19/2004,86.5,86.75,86.34,86.62,372900
8/20/2004,86.58,86.75,86.4,86.54,875400
8/23/2004,86.11,86.17,85.97,86.04,1007200
8/24/2004,85.95,86.14,85.77,86.09,1044200
8/25/2004,86.32,86.64,86.25,86.39,588200
8/26/2004,86.56,86.88,86.44,86.88,478000
8/27/2004,86.83,87.03,86.64,86.82,304400
8/30/2004,87,87.23,86.92,87.23,259100
8/31/2004,87.3,88,87.24,87.77,1721100
9/2/2004,87.37,87.37,86.65,86.65,867000
9/3/2004,86.47,86.66,86,86.66,958100
9/7/2004,86.24,86.58,86.19,86.57,475500
9/8/2004,86.26,87.32,86.18,87.3,584800
9/9/2004,87.22,87.58,86.86,86.97,284800
9/10/2004,87.38,87.53,87.06,87.1,711700
9/13/2004,87.2,87.53,87.12,87.48,152900
9/14/2004,87.36,87.68,87.18,87.57,695700
9/15/2004,87.5,87.5,87.18,87.37,642500
9/16/2004,87.56,88.48,87.5,88.36,1103400
9/17/2004,88.13,88.39,87.89,87.92,765400
9/20/2004,88.26,88.57,88.19,88.5,727200
9/21/2004,88.36,88.92,88.1,88.76,1018500
9/22/2004,88.8,89.81,88.65,89.68,2541200
9/23/2004,89.67,89.88,89.32,89.32,2391000
9/24/2004,89.35,89.49,89.1,89.43,1984300
9/27/2004,89.6,89.89,89.57,89.82,1420800
9/28/2004,89.68,89.95,89.22,89.46,1161100
9/29/2004,88.7,88.87,88.56,88.59,1970700
9/30/2004,88.14,88.37,87.96,88.25,1945700
10/4/2004,87,87.6,87,87.58,1106200
10/5/2004,87.53,87.7,87.42,87.58,501700
10/6/2004,87.45,87.47,87.02,87.18,531300
10/7/2004,87,87.18,86.74,86.8,2128600
10/8/2004,87.97,88.21,87.75,87.95,1534500
10/11/2004,87.95,88.1,87.73,88.04,60800
10/12/2004,88.34,88.39,88.16,88.24,757900
10/13/2004,88,88.56,87.95,88.56,648000
10/14/2004,88.5,89.01,88.41,88.98,717100
10/15/2004,88.81,88.99,88.18,88.67,746400
10/18/2004,88.65,88.79,88.37,88.71,613600
10/19/2004,88.33,88.99,88.27,88.94,505400
10/20/2004,89.26,89.61,89.2,89.55,1127100
10/21/2004,89.44,89.9,89.44,89.61,1649200
10/22/2004,89.5,89.82,89.37,89.82,491500
10/25/2004,90.07,90.09,89.8,89.89,246800
10/26/2004,89.95,90.01,89.62,89.62,503700
10/27/2004,89.87,90.05,88.72,88.74,2351800
10/28/2004,88.74,89.16,88.52,89.03,839200
10/29/2004,89.11,89.49,88.92,89.44,1169300
11/2/2004,88.48,88.73,88.31,88.65,709300
11/3/2004,88.03,88.75,88,88.69,1066600
11/4/2004,88.86,89.1,88.75,88.78,2285100
11/5/2004,87.74,87.93,87.52,87.81,1838000
11/8/2004,87.5,87.6,87.4,87.5,454100
11/9/2004,87.4,87.73,87.4,87.45,373000
11/10/2004,87.31,87.47,86.91,87.12,1303400
11/11/2004,87.45,87.45,86.93,86.93,309700
11/12/2004,87.34,88.11,87.33,87.87,1125900
11/15/2004,87.95,88,87.74,87.95,763200
11/16/2004,87.81,87.95,87.7,87.95,520900
11/17/2004,87.89,88.76,87.89,88.7,1249400
11/18/2004,88.55,89.06,88.41,88.97,891500
11/19/2004,88.9,89.03,88.09,88.26,1244500
11/22/2004,88.35,88.87,88.3,88.72,511500
11/23/2004,88.5,89.2,88.48,88.83,747600
11/24/2004,88.91,88.91,88.73,88.83,309700
11/26/2004,88.29,88.34,88.23,88.25,697100
11/29/2004,87.47,87.6,87.17,87.31,1546400
11/30/2004,86.94,87.16,86.63,86.94,1754500
12/2/2004,86.17,86.3,86.01,86.1,2881500
12/3/2004,87.15,87.66,86.93,87.44,2233700
12/6/2004,87.49,87.85,87.45,87.74,1314100
12/7/2004,87.74,87.89,87.5,87.85,784300
12/8/2004,88.41,89.22,88.36,89.22,2639700
12/9/2004,88.99,89.27,88.57,88.63,1428900
12/10/2004,88.95,89.05,88.67,88.85,1445000
12/13/2004,88.82,89.29,88.8,89.04,677400
12/14/2004,88.74,89.44,88.7,89.39,1568200
12/15/2004,89.95,90.25,89.84,90.2,2511500
12/16/2004,89.89,89.89,88.85,88.87,1998200
12/17/2004,88.48,88.88,88.43,88.75,1319800
12/20/2004,88.87,89.1,88.82,88.91,230500
12/21/2004,89.06,89.24,88.9,89.18,245200
12/22/2004,89.21,89.21,88.7,88.88,511600
12/23/2004,88.74,88.79,88.57,88.59,738600
12/27/2004,88.33,88.37,87.7,87.9,1322600
12/28/2004,87.86,87.91,87.4,87.83,1253500
12/29/2004,87.87,88,87.57,87.74,567500
12/30/2004,87.8,88.45,87.74,88.33,626400
1/3/2005,88.18,88.84,88.16,88.74,1168600
1/4/2005,88.72,88.75,87.81,87.81,1935400
1/5/2005,87.99,88.55,87.94,88.28,1094100
1/6/2005,88.29,88.54,88.22,88.34,1057400
1/7/2005,88.76,88.87,88.35,88.54,738700
1/10/2005,88.64,88.72,88.47,88.68,379400
1/11/2005,88.9,89.28,88.74,89.2,845100
1/12/2005,88.87,89.44,88.8,89.32,722000
1/13/2005,89.75,90.18,89.73,90.18,1876700
1/14/2005,89.9,90.4,89.81,90.17,1043800
1/18/2005,89.8,90.49,89.73,90.47,1251600
1/19/2005,90.8,90.84,90.27,90.73,655800
1/20/2005,90.42,91.02,90.35,90.91,1064200
1/21/2005,90.6,91.05,90.52,91.01,606300
1/24/2005,91.09,91.5,91,91.4,561400
1/25/2005,91.36,91.4,90.51,90.54,1942200
1/26/2005,90.85,90.92,90.63,90.71,709800
1/27/2005,90.52,90.7,90.34,90.54,463900
1/28/2005,91.22,91.6,91.17,91.45,1128000
1/31/2005,91.33,91.75,91.29,91.71,1313900
2/2/2005,91.2,91.46,91.09,91.43,760300
2/3/2005,91.06,91.44,91.06,91.35,506000
2/4/2005,92.47,92.94,92.46,92.65,3483900
2/7/2005,92.74,93.42,92.7,93.34,1064600
2/8/2005,93.37,94.12,93.33,93.87,1383800
2/9/2005,93.44,94.24,93.38,94.12,2125800
2/10/2005,93.49,93.68,92.75,92.85,1239900
2/11/2005,92.46,92.98,92.4,92.79,1275100
2/14/2005,92.9,93.21,92.73,93.08,295000
2/15/2005,92.6,92.86,92.57,92.61,900100
2/16/2005,92.51,92.57,91.8,92.26,1189700
2/17/2005,91.76,92.14,91.6,91.68,1146500
2/18/2005,90.55,90.95,90.46,90.86,2656300
2/22/2005,90.63,90.75,90.4,90.46,914600
2/23/2005,91.14,91.17,90.43,90.76,1115000
2/24/2005,91.16,91.33,90.56,90.56,798500
2/25/2005,90.89,91.14,90.62,91,588800
2/28/2005,91.1,91.1,89.89,90.02,2797400
3/2/2005,89.45,89.72,89.42,89.59,1139300
3/3/2005,89.62,89.8,89.45,89.54,1600600
3/4/2005,89.99,90.67,89.87,90.51,1567000
3/7/2005,90.85,90.99,90.75,90.87,889800
3/8/2005,90.13,90.27,89.94,90.01,680400
3/9/2005,89.18,89.4,88.44,88.54,2549600
3/10/2005,88.74,89.33,88.39,89.08,1357700
3/11/2005,88.65,88.87,88.4,88.43,1017900
3/14/2005,88.37,89,88.3,88.96,805000
3/15/2005,89.29,89.3,88.4,88.4,963900
3/16/2005,88.54,89.36,88.54,88.94,2097800
3/17/2005,89.35,89.58,89.12,89.23,1025300
3/18/2005,88.9,88.98,88.67,88.67,723300
3/21/2005,88.67,88.67,88.38,88.42,898100
3/22/2005,88.94,89.05,87.54,87.67,2545000
3/23/2005,87.53,88.16,87.53,88.09,1951700
3/24/2005,88.32,88.46,88.18,88.27,746800
3/28/2005,87.99,88,87.72,87.73,382200
3/29/2005,88,88.28,87.99,88.25,1135000
3/30/2005,88.2,88.75,88.16,88.69,1098200
3/31/2005,89.2,89.39,88.86,89.33,2410900
4/4/2005,89.28,89.66,89.17,89.28,754900
4/5/2005,89.24,89.36,88.93,89.05,733300
4/6/2005,89.41,89.44,89.2,89.36,402800
4/7/2005,89.3,89.58,88.61,88.64,973000
4/8/2005,88.56,89,88.34,88.95,438600
4/11/2005,88.97,89.62,88.94,89.43,1460200
4/12/2005,89.23,90.4,89.12,90.26,1931600
4/13/2005,90.35,90.44,89.8,90.04,1001700
4/14/2005,90.08,90.12,89.66,89.9,1462100
4/15/2005,90.54,91.12,90.22,91.09,2957300
4/18/2005,91.37,91.39,90.94,91.02,3510900
4/19/2005,91.34,92.04,91.32,91.9,1842600
4/20/2005,91.22,91.77,91.18,91.67,1617900
4/21/2005,91.3,91.42,90.7,90.71,1388500
4/22/2005,91.27,91.58,91.09,91.47,976300
4/25/2005,91.66,91.82,91.51,91.74,818300
4/26/2005,91.99,92.05,91.34,91.6,549300
4/27/2005,92.05,92.2,91.8,91.92,684900
4/28/2005,92.05,92.65,91.95,92.6,1062000
4/29/2005,92.57,92.94,92.22,92.44,1450800
5/3/2005,92.07,92.54,91.92,92.34,1890000
5/4/2005,91.45,91.72,91.05,91.53,2212500
5/5/2005,91.3,91.84,91.21,91.74,1757900
5/6/2005,90.93,91.2,90.81,91.06,850600
5/9/2005,91.01,91.24,91,91.15,327800
5/10/2005,91.36,91.8,91.34,91.8,495500
5/11/2005,92.14,92.52,91.99,92.08,1058700
5/12/2005,92,92.47,91.72,92.44,657000
5/13/2005,92.71,93.02,92.57,92.8,1698100
5/16/2005,93.04,93.07,92.68,92.69,825000
5/17/2005,92.96,93.19,92.9,92.95,856300
5/18/2005,93.7,93.8,93.34,93.57,1092300
5/19/2005,93.7,93.7,93.28,93.33,948800
5/20/2005,93.25,93.51,93.21,93.44,806800
5/23/2005,93.6,94.23,93.57,94.17,905600
5/24/2005,94.53,94.65,94.18,94.43,1695400
5/25/2005,94.59,94.65,93.73,93.77,1923300
5/26/2005,93.59,94.07,93.59,93.74,978300
5/27/2005,93.74,93.98,93.54,93.84,650600
5/31/2005,94.22,95.05,94.22,95,1979000
6/2/2005,95.73,96.19,95.73,96.04,1854100
6/3/2005,96.9,97,95.2,95.25,5559000
6/6/2005,95.5,95.88,95.35,95.75,1088700
6/7/2005,96.47,96.58,96.05,96.51,1503300
6/8/2005,96.31,96.45,96.05,96.05,1272400
6/9/2005,95.67,96.01,95.43,95.97,612700
6/10/2005,95.55,95.55,94.86,94.89,1464800
6/13/2005,94.48,94.53,94.17,94.32,1617700
6/14/2005,94.05,94.16,93.57,93.7,2139300
6/15/2005,93.39,93.87,93.33,93.87,2000200
6/16/2005,93.8,94.42,93.57,94.34,1370400
6/17/2005,94.11,94.47,94.02,94.33,555900
6/20/2005,93.82,94.2,93.6,94.17,454000
6/21/2005,94.38,94.86,94.32,94.86,503100
6/22/2005,95.49,96.09,95.26,96.01,952300
6/23/2005,95.8,95.98,95.54,95.91,996300
6/24/2005,96.24,96.45,96.02,96.39,930700
6/27/2005,96.49,96.81,96.35,96.65,1211000
6/28/2005,96.32,96.37,95.91,95.99,982400
6/29/2005,96.47,96.48,95.6,95.84,1682400
6/30/2005,95.86,96.72,95.81,96.7,2159400
7/5/2005,94.35,94.74,94.27,94.3,1076100
7/6/2005,94.63,94.83,94.43,94.82,854100
7/7/2005,95.43,95.55,94.96,95.02,1673000
7/8/2005,95.25,95.25,94.32,94.63,1259300
7/11/2005,94.11,94.65,93.95,94.63,982000
7/12/2005,94.35,94.53,94.06,94.1,743700
7/13/2005,94.05,94.1,93.86,93.96,886600
7/14/2005,94.1,94.14,93.6,93.72,874800
7/15/2005,93.5,94.03,93.5,93.97,1064800
7/18/2005,93.85,93.97,93.1,93.27,1204500
7/19/2005,93.23,93.72,93.12,93.6,1227200
7/20/2005,93.51,94.24,93.18,94.11,1984700
7/21/2005,93.48,93.54,92.68,92.83,3824200
7/22/2005,93.1,93.62,93.03,93.55,1615200
7/25/2005,93.4,93.71,93.14,93.21,305100
7/26/2005,93.27,93.41,93.17,93.36,340500
7/27/2005,93.07,93.27,93.01,93.21,843300
7/28/2005,93.38,94.17,93.38,94.04,578900
7/29/2005,93.8,93.8,92.85,93.11,1699900
8/2/2005,92.27,92.46,91.96,92.12,1071400
8/3/2005,92.25,92.66,92.25,92.57,591100
8/4/2005,92.59,92.79,92.2,92.38,1046800
8/5/2005,91.7,91.87,91.55,91.66,1066700
8/8/2005,91.68,91.85,91.44,91.49,988400
8/9/2005,91.7,91.85,91.28,91.83,1474800
8/10/2005,92.01,92.1,91.54,91.73,1069300
8/11/2005,92.03,92.45,91.7,92.37,881900
8/12/2005,92.62,93.44,92.57,93.31,1765100
8/15/2005,93.26,93.3,93.05,93.07,1105400
8/16/2005,93.68,93.9,93.5,93.72,1311000
8/17/2005,93.51,93.73,92.98,93.1,1287600
8/18/2005,93.45,93.81,93.27,93.79,995300
8/19/2005,93.36,93.84,93.34,93.78,439200
8/22/2005,93.54,93.8,93.2,93.68,599300
8/23/2005,93.73,94.23,93.65,94.11,491800
8/24/2005,94.27,94.33,93.85,94.2,998200
8/25/2005,94.28,94.61,94.06,94.5,812400
8/26/2005,94.65,94.88,94.2,94.47,874600
8/29/2005,94.83,94.88,94.5,94.59,550100
8/30/2005,94.83,95.35,94.72,95.19,1392700
8/31/2005,95.31,96,95.3,95.99,1310800
9/2/2005,94.88,95.29,94.8,95.16,621400
9/6/2005,95.01,95.17,94.48,94.49,967600
9/7/2005,94.18,94.18,93.36,93.6,1090200
9/8/2005,93.89,93.98,93.6,93.7,373100
9/9/2005,93.96,94.32,93.88,94,426400
9/12/2005,93.66,93.71,93.19,93.35,917300
9/13/2005,93.76,94.12,93.64,93.84,450400
9/14/2005,93.82,93.88,93.38,93.48,346400
9/15/2005,93.35,93.35,92.4,92.71,2225800
9/16/2005,92.3,92.48,91.88,92.1,2145500
9/19/2005,92.18,92.44,92.1,92.3,886100
9/20/2005,92.29,92.8,91.88,92.54,1848800
9/21/2005,93.28,93.41,93.13,93.4,993000
9/22/2005,93.37,93.45,93.13,93.31,761700
9/23/2005,93.05,93.1,92.61,92.61,656800
9/26/2005,92.11,92.38,92.1,92.19,680900
9/27/2005,92.27,92.56,91.94,92.32,827800
9/28/2005,92.39,93.02,92.26,92.94,712800
9/29/2005,92.6,92.61,92.36,92.52,657100
9/30/2005,92.58,92.69,92,92.2,1391800
10/4/2005,91.37,91.54,91.21,91.42,783200
10/5/2005,91.68,91.98,91.57,91.82,1215800
10/6/2005,91.7,91.74,91.44,91.47,340000
10/7/2005,91.09,91.95,90.96,91.84,1337800
10/10/2005,91.85,91.97,91.62,91.78,159700
10/11/2005,91.84,91.92,91.45,91.59,679100
10/12/2005,91.44,91.44,90.65,90.7,1105700
10/13/2005,90.25,90.5,90.08,90.37,1376600
10/14/2005,90.6,90.7,89.82,90.23,1042600
10/17/2005,90.42,90.61,90.12,90.21,1058200
10/18/2005,90.46,90.48,90.23,90.31,878200
10/19/2005,90.66,90.97,90.35,90.35,904800
10/20/2005,90.28,90.6,90.13,90.59,810300
10/21/2005,90.83,91.47,90.75,91.43,1252800
10/24/2005,91.32,91.41,90.49,90.72,939100
10/25/2005,90.82,91.05,89.93,89.94,638000
10/26/2005,89.45,89.7,89.16,89.28,2898300
10/27/2005,89.6,89.79,89.3,89.6,1197400
10/28/2005,89.72,89.88,89.12,89.61,750400
10/31/2005,89.77,90.04,89.58,89.78,547700
11/2/2005,89.08,89.39,88.83,88.86,781100
11/3/2005,88.89,88.97,88.24,88.26,963100
11/4/2005,88.42,88.64,87.86,88.12,1888700
11/7/2005,88.5,88.57,88.35,88.42,1121600
11/8/2005,88.89,89.32,88.89,89.28,1396800
11/9/2005,88.78,88.93,88.36,88.36,1140600
11/10/2005,88.72,89.48,88.63,89.44,1695200
11/11/2005,89.6,89.7,89.44,89.49,193700
11/14/2005,89.38,89.45,88.62,88.82,1230100
11/15/2005,88.75,89.65,88.75,89.4,839800
11/16/2005,89.8,90.44,89.75,90.34,1822300
11/17/2005,90.17,90.9,90.05,90.56,1003100
11/18/2005,90.36,90.45,90.06,90.14,734100
11/21/2005,90.34,90.66,90.33,90.41,503300
11/22/2005,90.37,90.67,90.35,90.53,1026900
11/23/2005,90.59,90.69,89.86,90.18,768300
11/28/2005,90.52,91.14,90.52,90.96,883400
11/29/2005,91.08,91.11,90.03,90.1,889200
11/30/2005,90.3,90.3,89.82,90,1645400
12/2/2005,89.27,89.55,89.15,89.5,746200
12/5/2005,89.35,89.35,88.85,89.1,431100
12/6/2005,89.41,90.12,89.32,90.01,968800
12/7/2005,89.8,89.91,89.52,89.67,386600
12/8/2005,89.98,90.36,89.8,90.25,976200
12/9/2005,89.98,90.01,89.47,89.54,817400
12/12/2005,89.75,89.75,89.14,89.37,440500
12/13/2005,89.72,89.82,89.38,89.7,598900
12/14/2005,90.2,90.82,90.14,90.62,634900
12/15/2005,90.44,90.44,89.99,90.4,724300
12/16/2005,90.83,90.93,90.56,90.7,684500
12/19/2005,90.6,91.1,90.56,90.79,469800
12/20/2005,90.58,90.8,90.4,90.68,236000
12/21/2005,90.53,90.58,90.29,90.52,193100
12/22/2005,90.92,91.31,90.91,91.24,692700
12/23/2005,91.19,92.04,91.1,91.8,2295800
12/27/2005,91.97,92.59,91.8,92.55,519500
12/29/2005,92.03,92.13,91.69,92.11,740600
12/30/2005,92.54,92.59,91.7,91.9,1099500
1/3/2006,91.59,92.25,91.48,91.78,1393800
1/4/2006,91.54,92.07,91.42,92,387600
1/5/2006,91.88,92.14,91.7,91.89,453400
1/6/2006,91.77,91.9,91.49,91.72,1193700
1/9/2006,91.7,91.78,91.54,91.78,413600
1/10/2006,91.63,91.68,91.03,91.04,698900
1/11/2006,91.25,91.29,90.75,90.89,394600
1/12/2006,91.13,91.52,91,91.5,626600
1/13/2006,91.59,92.3,91.58,92.03,491000
1/17/2006,92,92.5,91.93,92.44,454300
1/18/2006,92.76,92.77,92.12,92.57,622900
1/19/2006,92.07,92.44,91.96,92.14,490600
1/20/2006,92.32,92.48,92.05,92.38,842700
1/23/2006,91.8,92.5,91.73,92.35,720400
1/24/2006,92,92.19,91.76,91.9,300500
1/25/2006,91.51,91.57,90.79,90.9,1204500
1/26/2006,90.55,90.6,90.05,90.51,764100
1/27/2006,90.8,90.8,90.16,90.51,1091400
1/30/2006,90.3,90.5,90.24,90.42,308500
1/31/2006,90.35,90.73,90.2,90.67,676100
2/2/2006,90.04,90.41,89.86,90.21,658500
2/3/2006,90,91,89.82,90.85,1524600
2/6/2006,90.98,91.21,90.89,91.03,755100
2/7/2006,91.12,91.12,90.5,90.6,280500
2/8/2006,90.88,90.88,90.29,90.39,261700
2/9/2006,90.14,90.9,90.06,90.8,1119200
2/10/2006,91.2,91.38,90.24,90.3,938000
2/13/2006,90.24,90.36,90.16,90.31,218700
2/14/2006,89.9,90.2,89.72,89.99,836100
2/15/2006,90.14,90.47,89.88,90.21,720300
2/16/2006,90.2,90.3,90,90.23,427800
2/17/2006,90.8,91.07,90.8,90.95,731400
2/21/2006,90.9,91,90.78,90.8,433300
2/22/2006,91.12,91.45,91.09,91.42,559000
2/23/2006,91.31,91.31,90.93,91.19,288300
2/24/2006,91.44,91.44,90.95,91.05,485700
2/27/2006,91.35,91.35,90.73,90.9,446200
2/28/2006,91,91.44,90.92,91.35,744200
3/2/2006,90.06,90.1,89.4,89.85,1640000
3/3/2006,89.48,89.55,89.23,89.33,1253300
3/6/2006,88.98,88.99,88.5,88.55,872700
3/7/2006,88.4,88.75,88.31,88.61,1692900
3/8/2006,88.57,88.88,88.45,88.58,1184700
3/9/2006,88.56,88.67,88.27,88.61,282100
3/10/2006,88.32,88.47,88.01,88.28,1086900
3/13/2006,88.14,88.27,88.01,88.21,1740100
3/14/2006,88.45,88.99,88.45,88.8,904400
3/15/2006,88.44,88.54,88.15,88.32,971000
3/16/2006,88.51,89.33,88.43,89.12,1048000
3/17/2006,88.85,89,88.75,88.85,703500
3/20/2006,89.23,89.24,88.98,88.99,576000
3/21/2006,89.15,89.15,88.36,88.53,817200
3/22/2006,88.75,88.98,88.63,88.72,205500
3/23/2006,88.82,88.87,88.34,88.44,613400
3/24/2006,88.53,89.29,88.5,89.09,954800
3/27/2006,89.05,89.05,88.6,88.76,467100
3/28/2006,88.4,88.43,87.84,87.93,1094900
3/29/2006,87.83,88.02,87.37,87.51,1071700
3/30/2006,87.14,87.29,86.59,86.9,1152000
3/31/2006,86.98,87.14,86.8,86.87,1167700
4/4/2006,86.7,86.9,86.36,86.48,749100
4/5/2006,86.7,86.78,86.5,86.6,638600
4/6/2006,86.29,86.29,85.76,85.94,2022100
4/7/2006,85.43,85.63,84.9,85.1,1956500
4/10/2006,85.15,85.3,84.96,85.26,1527100
4/11/2006,85.58,85.7,85.33,85.56,1237300
4/12/2006,85.6,85.73,85,85.04,1902000
4/13/2006,84.5,84.64,84.27,84.44,3219500
4/17/2006,84.54,84.97,84.35,84.75,1465400
4/18/2006,84.95,85.27,84.74,84.9,2680300
4/19/2006,84.45,84.59,84.06,84.38,1830300
4/20/2006,84.42,84.51,84.12,84.31,1378200
4/21/2006,84.53,84.86,84.25,84.8,1303000
4/24/2006,84.94,85.39,84.85,85.14,991500
